dataset,Condition,Self_role,Other_role,self_weight,other_weight,caseID,Self_utility_label_0,self_utility_label_1,Other_utility_label_0,other_utility_label_1,joint_utility_label_0,joint_utility_label_1,final_decision,self_utility,other utility,joint_utility,oracle_joint_utility,joint_regret,expected_joint_decision,direction_matches_final,selected_model_seed,model_self_utility,model_other_utility,self_v0_model_seed,other_v0_model_seed,self_v0_model_utility,final_model_self_sacrifice,negotiate_alignment,flag,avg_utility,Nash_utility,source_caseID,selection_alignment,selection_model_self_sacrifice,selection_score
acs_coverage,aggregate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",5,0.878080808080808,0.2866666666666666,0.2968686868686869,0.7266666666666666,0.5874747474747475,0.5066666666666666,0,0.878080808080808,0.2968686868686869,0.5874747474747475,0.5874747474747475,0,,,,,,,,,,,,0.5874747474747475,0.26067469645954494,145,self,0.14043218689162884,-0.07021609344581442
acs_coverage,negotiate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",5,0.878080808080808,0.2866666666666666,0.2968686868686869,0.7266666666666666,0.5874747474747475,0.5066666666666666,0,0.878080808080808,0.2968686868686869,0.5874747474747475,0.5874747474747475,0,0,1,8,0.7577566515249837,0.5657566515249839,430,12,0.8981888384166126,0.14043218689162884,self,,0.5874747474747475,0.26067469645954494,145,self,0.14043218689162884,-0.07021609344581442
acs_coverage,single,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",6,0.7152898550724637,0.80375,0.18789855072463768,0.88625,0.4515942028985507,0.845,0,0.7152898550724637,0.18789855072463768,0.4515942028985507,0.845,0.3934057971014493,,,1,0.8709680415019716,0.5299510923494294,,,,,,,0.4515942028985507,0.13440192711615206,411,other,0.04373047524094387,0.4242636907001277
acs_coverage,self_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",6,0.7152898550724637,0.80375,0.18789855072463768,0.88625,0.4515942028985507,0.845,0,0.7152898550724637,0.18789855072463768,0.4515942028985507,0.845,0.3934057971014493,,,275,0.9120031159476653,0.6425115905239365,,,,,,,0.4515942028985507,0.13440192711615206,411,other,0.04373047524094387,0.4242636907001277
acs_coverage,multi_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",6,0.7152898550724637,0.80375,0.18789855072463768,0.88625,0.4515942028985507,0.845,0,0.7152898550724637,0.18789855072463768,0.4515942028985507,0.845,0.3934057971014493,,,275,0.9120031159476653,0.6425115905239365,,,,,,,0.4515942028985507,0.13440192711615206,411,other,0.04373047524094387,0.4242636907001277
acs_coverage,aggregate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",6,0.7152898550724637,0.80375,0.18789855072463768,0.88625,0.4515942028985507,0.845,0,0.7152898550724637,0.18789855072463768,0.4515942028985507,0.845,0.3934057971014493,,,,,,,,,,,,0.4515942028985507,0.13440192711615206,411,other,0.04373047524094387,0.4242636907001277
acs_coverage,negotiate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",6,0.7152898550724637,0.80375,0.18789855072463768,0.88625,0.4515942028985507,0.845,1,0.80375,0.88625,0.845,0.845,0,1,1,393,0.8682726407067214,0.7052217932490945,275,393,0.9120031159476653,0.04373047524094387,other,,0.845,0.7123234374999999,411,other,0.04373047524094387,0.4242636907001277
acs_coverage,single,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",7,0.8438461538461539,0.22962962962962963,0.29197802197802203,0.7185185185185184,0.567912087912088,0.47407407407407404,1,0.22962962962962963,0.7185185185185184,0.47407407407407404,0.567912087912088,0.09383801383801399,,,1,0.26717089371980673,0.3538375603864735,,,,,,,0.47407407407407404,0.16499314128943757,0,self,0.1245108695652174,-0.018448083932024163
acs_coverage,self_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",7,0.8438461538461539,0.22962962962962963,0.29197802197802203,0.7185185185185184,0.567912087912088,0.47407407407407404,0,0.8438461538461539,0.29197802197802203,0.567912087912088,0.567912087912088,0,,,202,0.8752566425120772,0.3085899758454107,,,,,,,0.567912087912088,0.2463845308537617,0,self,0.1245108695652174,-0.018448083932024163
acs_coverage,multi_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",7,0.8438461538461539,0.22962962962962963,0.29197802197802203,0.7185185185185184,0.567912087912088,0.47407407407407404,0,0.8438461538461539,0.29197802197802203,0.567912087912088,0.567912087912088,0,,,202,0.8752566425120772,0.3085899758454107,,,,,,,0.567912087912088,0.2463845308537617,0,self,0.1245108695652174,-0.018448083932024163
acs_coverage,aggregate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",7,0.8438461538461539,0.22962962962962963,0.29197802197802203,0.7185185185185184,0.567912087912088,0.47407407407407404,0,0.8438461538461539,0.29197802197802203,0.567912087912088,0.567912087912088,0,,,,,,,,,,,,0.567912087912088,0.2463845308537617,0,self,0.1245108695652174,-0.018448083932024163
acs_coverage,negotiate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",7,0.8438461538461539,0.22962962962962963,0.29197802197802203,0.7185185185185184,0.567912087912088,0.47407407407407404,0,0.8438461538461539,0.29197802197802203,0.567912087912088,0.567912087912088,0,0,1,28,0.7507457729468598,0.6040791062801933,202,12,0.8752566425120772,0.1245108695652174,self,,0.567912087912088,0.2463845308537617,0,self,0.1245108695652174,-0.018448083932024163
acs_coverage,single,fairness_advocates,defendants,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",8,0.6783333333333335,0.4840070921985815,0.8683333333333333,0.1548581560283688,0.7733333333333334,0.31943262411347517,1,0.4840070921985815,0.1548581560283688,0.31943262411347517,0.7733333333333334,0.45390070921985826,,,1,0.5790092397584756,0.7009561424133429,,,,,,,0.31943262411347517,0.07495244580252503,361,other,0.08365584942912263,0.373213647640954
acs_coverage,self_optimal,fairness_advocates,defendants,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",8,0.6783333333333335,0.4840070921985815,0.8683333333333333,0.1548581560283688,0.7733333333333334,0.31943262411347517,1,0.4840070921985815,0.1548581560283688,0.31943262411347517,0.7733333333333334,0.45390070921985826,,,199,0.827212547795448,0.6017258221317313,,,,,,,0.31943262411347517,0.07495244580252503,361,other,0.08365584942912263,0.373213647640954
acs_coverage,multi_optimal,fairness_advocates,defendants,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",8,0.6783333333333335,0.4840070921985815,0.8683333333333333,0.1548581560283688,0.7733333333333334,0.31943262411347517,1,0.4840070921985815,0.1548581560283688,0.31943262411347517,0.7733333333333334,0.45390070921985826,,,199,0.827212547795448,0.6017258221317313,,,,,,,0.31943262411347517,0.07495244580252503,361,other,0.08365584942912263,0.373213647640954
acs_coverage,aggregate,fairness_advocates,defendants,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",8,0.6783333333333335,0.4840070921985815,0.8683333333333333,0.1548581560283688,0.7733333333333334,0.31943262411347517,1,0.4840070921985815,0.1548581560283688,0.31943262411347517,0.7733333333333334,0.45390070921985826,,,,,,,,,,,,0.31943262411347517,0.07495244580252503,361,other,0.08365584942912263,0.373213647640954
acs_coverage,negotiate,fairness_advocates,defendants,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",8,0.6783333333333335,0.4840070921985815,0.8683333333333333,0.1548581560283688,0.7733333333333334,0.31943262411347517,0,0.6783333333333335,0.8683333333333333,0.7733333333333334,0.7733333333333334,0,0,1,217,0.7435566983663253,0.810459353233582,199,93,0.827212547795448,0.08365584942912263,other,,0.7733333333333334,0.5890194444444445,361,other,0.08365584942912263,0.373213647640954
acs_coverage,single,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",9,0.7497979797979797,0.4608457711442786,0.19282828282828285,0.8372636815920398,0.47131313131313124,0.6490547263681592,0,0.7497979797979797,0.19282828282828285,0.47131313131313124,0.6490547263681592,0.17774159505502796,,,1,0.7656759064251424,0.5115775457694046,,,,,,,0.47131313131313124,0.14458225691255994,53,other,0.13575833220775346,0.3480022276528216
acs_coverage,self_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",9,0.7497979797979797,0.4608457711442786,0.19282828282828285,0.8372636815920398,0.47131313131313124,0.6490547263681592,0,0.7497979797979797,0.19282828282828285,0.47131313131313124,0.6490547263681592,0.17774159505502796,,,116,0.8880830294268214,0.49464040647600194,,,,,,,0.47131313131313124,0.14458225691255994,53,other,0.13575833220775346,0.3480022276528216
acs_coverage,multi_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",9,0.7497979797979797,0.4608457711442786,0.19282828282828285,0.8372636815920398,0.47131313131313124,0.6490547263681592,0,0.7497979797979797,0.19282828282828285,0.47131313131313124,0.6490547263681592,0.17774159505502796,,,116,0.8880830294268214,0.49464040647600194,,,,,,,0.47131313131313124,0.14458225691255994,53,other,0.13575833220775346,0.3480022276528216
acs_coverage,aggregate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",9,0.7497979797979797,0.4608457711442786,0.19282828282828285,0.8372636815920398,0.47131313131313124,0.6490547263681592,0,0.7497979797979797,0.19282828282828285,0.47131313131313124,0.6490547263681592,0.17774159505502796,,,,,,,,,,,,0.47131313131313124,0.14458225691255994,53,other,0.13575833220775346,0.3480022276528216
acs_coverage,negotiate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",9,0.7497979797979797,0.4608457711442786,0.19282828282828285,0.8372636815920398,0.47131313131313124,0.6490547263681592,1,0.4608457711442786,0.8372636815920398,0.6490547263681592,0.6490547263681592,0,1,1,68,0.7523246972190679,0.7047837136125106,116,173,0.8880830294268214,0.13575833220775346,other,,0.6490547263681592,0.3858494269943813,53,other,0.13575833220775346,0.3480022276528216
acs_coverage,single,fairness_advocates,judges,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.7,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.1}",10,0.4132748538011696,0.6627131782945737,0.8304678362573099,0.18038759689922482,0.6218713450292397,0.4215503875968992,1,0.6627131782945737,0.18038759689922482,0.4215503875968992,0.6218713450292397,0.20032095743234046,,,1,0.6638375603864733,0.6375875603864736,,,,,,,0.4215503875968992,0.11954523766600565,269,self,0.007323369565217397,-0.0036616847826086985
acs_coverage,self_optimal,fairness_advocates,judges,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.7,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.1}",10,0.4132748538011696,0.6627131782945737,0.8304678362573099,0.18038759689922482,0.6218713450292397,0.4215503875968992,1,0.6627131782945737,0.18038759689922482,0.4215503875968992,0.6218713450292397,0.20032095743234046,,,109,0.8118704710144927,0.5987454710144928,,,,,,,0.4215503875968992,0.11954523766600565,269,self,0.007323369565217397,-0.0036616847826086985
acs_coverage,multi_optimal,fairness_advocates,judges,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.7,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.1}",10,0.4132748538011696,0.6627131782945737,0.8304678362573099,0.18038759689922482,0.6218713450292397,0.4215503875968992,1,0.6627131782945737,0.18038759689922482,0.4215503875968992,0.6218713450292397,0.20032095743234046,,,109,0.8118704710144927,0.5987454710144928,,,,,,,0.4215503875968992,0.11954523766600565,269,self,0.007323369565217397,-0.0036616847826086985
acs_coverage,aggregate,fairness_advocates,judges,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.7,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.1}",10,0.4132748538011696,0.6627131782945737,0.8304678362573099,0.18038759689922482,0.6218713450292397,0.4215503875968992,1,0.6627131782945737,0.18038759689922482,0.4215503875968992,0.6218713450292397,0.20032095743234046,,,,,,,,,,,,0.4215503875968992,0.11954523766600565,269,self,0.007323369565217397,-0.0036616847826086985
acs_coverage,negotiate,fairness_advocates,judges,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.7,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.1}",10,0.4132748538011696,0.6627131782945737,0.8304678362573099,0.18038759689922482,0.6218713450292397,0.4215503875968992,1,0.6627131782945737,0.18038759689922482,0.4215503875968992,0.6218713450292397,0.20032095743234046,1,1,58,0.8045471014492753,0.6770471014492754,109,260,0.8118704710144927,0.007323369565217397,self,,0.4215503875968992,0.11954523766600565,269,self,0.007323369565217397,-0.0036616847826086985
acs_coverage,single,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",11,0.7418143459915612,0.5677777777777777,0.1916877637130802,0.8525396825396825,0.46675105485232066,0.7101587301587301,0,0.7418143459915612,0.1916877637130802,0.46675105485232066,0.7101587301587301,0.24340767530640944,,,1,0.8918526532302227,0.5129449319496201,,,,,,,0.46675105485232066,0.1421967330734035,405,other,0.037696170747018254,0.4057640841364759
acs_coverage,self_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",11,0.7418143459915612,0.5677777777777777,0.1916877637130802,0.8525396825396825,0.46675105485232066,0.7101587301587301,0,0.7418143459915612,0.1916877637130802,0.46675105485232066,0.7101587301587301,0.24340767530640944,,,275,0.9323636655046681,0.6329286372560805,,,,,,,0.46675105485232066,0.1421967330734035,405,other,0.037696170747018254,0.4057640841364759
acs_coverage,multi_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",11,0.7418143459915612,0.5677777777777777,0.1916877637130802,0.8525396825396825,0.46675105485232066,0.7101587301587301,0,0.7418143459915612,0.1916877637130802,0.46675105485232066,0.7101587301587301,0.24340767530640944,,,275,0.9323636655046681,0.6329286372560805,,,,,,,0.46675105485232066,0.1421967330734035,405,other,0.037696170747018254,0.4057640841364759
acs_coverage,aggregate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",11,0.7418143459915612,0.5677777777777777,0.1916877637130802,0.8525396825396825,0.46675105485232066,0.7101587301587301,1,0.5677777777777777,0.8525396825396825,0.7101587301587301,0.7101587301587301,0,,,,,,,,,,,,0.7101587301587301,0.484053086419753,405,other,0.037696170747018254,0.4057640841364759
acs_coverage,negotiate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",11,0.7418143459915612,0.5677777777777777,0.1916877637130802,0.8525396825396825,0.46675105485232066,0.7101587301587301,1,0.5677777777777777,0.8525396825396825,0.7101587301587301,0.7101587301587301,0,1,1,393,0.8946674947576498,0.7134998864713975,275,393,0.9323636655046681,0.037696170747018254,other,,0.7101587301587301,0.484053086419753,405,other,0.037696170747018254,0.4057640841364759
acs_coverage,single,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",12,0.7581196581196581,0.42484848484848486,0.19401709401709402,0.832121212121212,0.47606837606837604,0.6284848484848484,0,0.7581196581196581,0.19401709401709402,0.47606837606837604,0.6284848484848484,0.15241647241647238,,,1,0.7890092397584756,0.514910879102738,,,,,,,0.47606837606837604,0.1470881729856089,225,other,0.13551278908637943,0.34574880315128537
acs_coverage,self_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",12,0.7581196581196581,0.42484848484848486,0.19401709401709402,0.832121212121212,0.47606837606837604,0.6284848484848484,0,0.7581196581196581,0.19401709401709402,0.47606837606837604,0.6284848484848484,0.15241647241647238,,,98,0.8865251437823812,0.4537382585364797,,,,,,,0.47606837606837604,0.1470881729856089,225,other,0.13551278908637943,0.34574880315128537
acs_coverage,multi_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",12,0.7581196581196581,0.42484848484848486,0.19401709401709402,0.832121212121212,0.47606837606837604,0.6284848484848484,0,0.7581196581196581,0.19401709401709402,0.47606837606837604,0.6284848484848484,0.15241647241647238,,,98,0.8865251437823812,0.4537382585364797,,,,,,,0.47606837606837604,0.1470881729856089,225,other,0.13551278908637943,0.34574880315128537
acs_coverage,aggregate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",12,0.7581196581196581,0.42484848484848486,0.19401709401709402,0.832121212121212,0.47606837606837604,0.6284848484848484,0,0.7581196581196581,0.19401709401709402,0.47606837606837604,0.6284848484848484,0.15241647241647238,,,,,,,,,,,,0.47606837606837604,0.1470881729856089,225,other,0.13551278908637943,0.34574880315128537
acs_coverage,negotiate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",12,0.7581196581196581,0.42484848484848486,0.19401709401709402,0.832121212121212,0.47606837606837604,0.6284848484848484,1,0.42484848484848486,0.832121212121212,0.6284848484848484,0.6284848484848484,0,1,1,97,0.7510123546960018,0.7624877645320675,98,173,0.8865251437823812,0.13551278908637943,other,,0.6284848484848484,0.3535254361799816,225,other,0.13551278908637943,0.34574880315128537
acs_coverage,single,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",13,0.7077272727272726,0.6062745098039216,0.18681818181818183,0.8580392156862744,0.44727272727272727,0.7321568627450981,0,0.7077272727272726,0.18681818181818183,0.44727272727272727,0.7321568627450981,0.2848841354723708,,,1,0.7930674264007598,0.5144349477682811,,,,,,,0.44727272727272727,0.1322163223140496,380,other,0.12188820119854604,0.3648326111748062
acs_coverage,self_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",13,0.7077272727272726,0.6062745098039216,0.18681818181818183,0.8580392156862744,0.44727272727272727,0.7321568627450981,0,0.7077272727272726,0.18681818181818183,0.44727272727272727,0.7321568627450981,0.2848841354723708,,,88,0.9214199168222157,0.531676327078626,,,,,,,0.44727272727272727,0.1322163223140496,380,other,0.12188820119854604,0.3648326111748062
acs_coverage,multi_optimal,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",13,0.7077272727272726,0.6062745098039216,0.18681818181818183,0.8580392156862744,0.44727272727272727,0.7321568627450981,0,0.7077272727272726,0.18681818181818183,0.44727272727272727,0.7321568627450981,0.2848841354723708,,,88,0.9214199168222157,0.531676327078626,,,,,,,0.44727272727272727,0.1322163223140496,380,other,0.12188820119854604,0.3648326111748062
acs_coverage,aggregate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",13,0.7077272727272726,0.6062745098039216,0.18681818181818183,0.8580392156862744,0.44727272727272727,0.7321568627450981,0,0.7077272727272726,0.18681818181818183,0.44727272727272727,0.7321568627450981,0.2848841354723708,,,,,,,,,,,,0.44727272727272727,0.1322163223140496,380,other,0.12188820119854604,0.3648326111748062
acs_coverage,negotiate,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",13,0.7077272727272726,0.6062745098039216,0.18681818181818183,0.8580392156862744,0.44727272727272727,0.7321568627450981,1,0.6062745098039216,0.8580392156862744,0.7321568627450981,0.7321568627450981,0,1,1,68,0.7995317156236696,0.6439761600681142,88,68,0.9214199168222157,0.12188820119854604,other,,0.7321568627450981,0.5202073048827374,380,other,0.12188820119854604,0.3648326111748062
acs_coverage,single,fairness_advocates,defendants,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",14,0.5443939393939393,0.6028431372549019,0.7634848484848484,0.25754901960784315,0.6539393939393938,0.43019607843137253,1,0.6028431372549019,0.25754901960784315,0.43019607843137253,0.6539393939393938,0.2237433155080213,,,1,0.6222410865874363,0.2609507640067912,,,,,,,0.43019607843137253,0.15526165897731642,416,self,0.0018610421836229296,0.12009902412442763
acs_coverage,self_optimal,fairness_advocates,defendants,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",14,0.5443939393939393,0.6028431372549019,0.7634848484848484,0.25754901960784315,0.6539393939393938,0.43019607843137253,0,0.5443939393939393,0.7634848484848484,0.6539393939393938,0.6539393939393938,0,,,7,0.8677576074180489,0.7909834138696619,,,,,,,0.6539393939393938,0.4156365243342515,416,self,0.0018610421836229296,0.12009902412442763
acs_coverage,multi_optimal,fairness_advocates,defendants,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",14,0.5443939393939393,0.6028431372549019,0.7634848484848484,0.25754901960784315,0.6539393939393938,0.43019607843137253,0,0.5443939393939393,0.7634848484848484,0.6539393939393938,0.6539393939393938,0,,,7,0.8677576074180489,0.7909834138696619,,,,,,,0.6539393939393938,0.4156365243342515,416,self,0.0018610421836229296,0.12009902412442763
acs_coverage,aggregate,fairness_advocates,defendants,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",14,0.5443939393939393,0.6028431372549019,0.7634848484848484,0.25754901960784315,0.6539393939393938,0.43019607843137253,0,0.5443939393939393,0.7634848484848484,0.6539393939393938,0.6539393939393938,0,,,,,,,,,,,,0.6539393939393938,0.4156365243342515,416,self,0.0018610421836229296,0.12009902412442763
acs_coverage,negotiate,fairness_advocates,defendants,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",14,0.5443939393939393,0.6028431372549019,0.7634848484848484,0.25754901960784315,0.6539393939393938,0.43019607843137253,0,0.5443939393939393,0.7634848484848484,0.6539393939393938,0.6539393939393938,0,0,1,15,0.8658965652344259,0.8471868878150712,7,67,0.8677576074180489,0.0018610421836229296,self,,0.6539393939393938,0.4156365243342515,416,self,0.0018610421836229296,0.12009902412442763
acs_coverage,single,fairness_advocates,community_members,"{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}","{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}",15,0.8951162790697675,0.13111111111111112,0.29930232558139536,0.7044444444444444,0.5972093023255814,0.4177777777777778,1,0.13111111111111112,0.7044444444444444,0.4177777777777778,0.5972093023255814,0.17943152454780364,,,1,0.20567590642514227,0.43157754576940466,,,,,,,0.4177777777777778,0.0923604938271605,8,self,0.006101975850896446,0.08569436575254924
